57
120
263897,-
285925,-
2791,-
126568,#
106089,#
243535,-
39031,-
299414,-
284372,%
24667,-
84270,=
274274,-
12631,-
113516,.
286800,-
64499,-
323219,-
54695,-
16017,%
156520,#
26502,-
133358,-
181035,#
21998,*
112567,#
49316,-
143776,#
139038,-
216817,:
181706,-
195067,-
242429,-
103741,-
39472,-
35618,-
77161,-
339138,-
43578,-
40986,%
178045,#
46572,+
203726,+
84309,-
95999,@
304082,-
79348,-
249754,-
169102,#
175933,-
152487,-
59803,-
81855,+
320809,-
171076,-
36392,-
176328,-
330754,-
204219,#
310193,-
329208,-
240728,-
344641,-
200472,-
289430,#
109597,-
256763,-
103629,-
151853,-
122755,-
34379,:
176104,-
293943,-
339111,-
96658,.
221382,-
206843,-
6663,-
76474,-
271445,#
137668,#
245584,-
328082,-
5436,-
52331,-
86882,-
325930,@
69903,%
127513,-
6178,-
128553,-
35207,#
286427,-
288908,-
142699,*
330228,=
196210,#
131028,.
283474,-
49686,-
120962,#
78542,-
163632,-
307785,-
175718,-
179812,#
208744,+
73519,-
328417,-
166633,.
48126,-
106670,#
47069,-
17748,-
21906,*
160966,%
274533,-
294448,-
193043,-
43795,-
185202,#
40157,:
105566,%
340824,-
33484,-
104737,-
259438,#
278225,-
208017,-
58312,-
209948,@
243388,-
196747,#
304736,-
28128,-
337813,-
16731,-
336366,-
300494,@
40431,:
298782,-
47194,+
43737,-
293974,-
8109,-
267505,-
104521,-
1930,-
273882,-
230605,-
221724,#
262602,-
85071,-
137126,-
20751,-
298864,-
301975,-
5189,-
280895,-
273765,-
31956,-
244392,-
185744,#
337717,-
175438,+
17577,-
125316,.
337400,-
342422,-
113454,.
310146,-
113426,:
119075,#
64311,-
254647,-
14926,-
91364,-
293502,-
72528,*
258633,#
319984,-
216432,#
17475,-
250896,-
161706,#
176380,-
33737,-
269868,-
8845,-
97256,-
196126,@
66011,+
194674,-
154285,#
141258,-
118164,#
174343,-
86957,-
292908,-
53154,=
10807,-
37884,-
129671,-
318,-
325478,@
172986,#
138834,-
242700,-
237702,-
117264,-
53498,-
307293,@
305374,-
56372,-
72493,*
70409,-
121221,-
28980,#
338853,-
15358,-
266473,-
107459,#
170895,-
142793,.
275841,-
313694,@
103827,-
326713,-
174570,*
178985,:
10092,-
159771,-
250928,-
231911,-
36192,-
153779,-
48157,-
192385,#
244734,-
304205,-
306915,#
208307,-
9255,-
79231,-
21136,-
80073,-
264006,-
157541,-
330349,+
22052,#
146808,-
158081,-
199774,-
25347,-
69729,.
17056,-
307663,+
281724,-
60789,-
120743,#
1173,-
99377,:
108357,%
83388,:
262503,-
248839,-
284721,-
78355,*
274907,-
206088,-
97920,-
174169,-
275708,-
336868,-
200648,-
168664,#
7558,-
173180,#
145426,-
273820,-
105992,#
192762,@
182371,-
245494,-
130240,#
97033,-
210377,%
300961,%
55070,-
94809,-
234904,:
212226,-
57216,-
207234,-
70666,-
270693,#
43014,-
8330,-
254804,-
134318,-
322427,-
335702,-
252562,#
171266,-
263084,-
125592,.
311318,-
132052,#
140969,-
94466,#
314334,-
179556,#
274976,-
205546,-
166021,#
217501,-
336641,-
2941,-
94651,+
8148,-
157720,-
114418,#
198865,%
255670,-
295187,#
165902,#
166704,:
317158,-
136553,.
7392,-
316541,-
23963,-
10418,-
161383,#
274610,-
181405,+
209662,@
300116,%
291548,-
168409,-
207560,-
146727,-
328606,-
240951,=
153011,-
219550,-
160379,#
344800,-
298079,-
90814,@
157392,-
122213,-
68677,-
287009,-
74671,-
99536,=
316776,-
80294,-
245654,-
267049,-
305167,-
192041,:
264469,#
126481,#
229362,:
241513,+
246101,-
325691,@
172683,:
41740,-
99700,%
314908,-
85878,-
21446,-
276563,#
310882,-
71204,-
34807,%
171873,#
46276,:
160561,#
97163,-
331295,-
90242,.
79892,-
325381,@
151978,-
75566,*
322701,-
12369,-
325234,@
149364,%
238514,-
25686,-
152139,-
43048,-
32839,-
164411,-
301176,@
125465,.
123533,-
71942,%
91183,-
237761,-
92502,-
57497,-
285955,-
242861,-
7455,-
114554,#
328937,-
183725,-
62737,-
343429,-
59643,-
139152,-
236089,%
31559,-
30375,-
160469,#
285005,-
319408,@
39526,-
43647,-
188246,-
226562,-
252002,-
35470,-
295277,#
257136,-
171737,+
240161,-
84078,-
53015,=
287764,-
11752,-
71284,=
238603,-
179326,#
157746,-
114996,-
227719,%
320509,-
227739,=
270579,#
247255,#
102933,-
289761,-
245367,-
267394,-
252027,-
256822,-
126246,#
269774,-
329176,-
116386,-
258465,#
67678,-
215601,+
185833,#
196383,#
44997,-
11634,-
72421,:
135605,-
193538,-
200103,-
157151,=
183036,-
82571,-
295335,#
85222,-
27625,-
270484,#
195991,@
107528,-
284034,#
95638,*
5996,-
47859,-
121208,-
340144,-
332924,-
115088,-
47979,-
30147,-
14159,-
77615,.
192170,:
247400,#
21614,-
192609,#
173855,#
109427,-
191766,#
302088,-
104045,-
268076,-
71632,@
218899,-
34111,=
108572,#
117113,-
33994,-
191430,#
155721,#
253777,#
208470,-
143709,%
113445,.
120413,#
244343,-
299915,-
101220,#
109993,-
282656,#
56726,.
146640,-
210200,@
298386,-
171261,-
41081,%
334306,-
16265,%
286695,-
128616,-
102418,%
323768,%
74244,-
337445,-
74843,-
37053,-
304692,-
295973,@
318143,@
221058,:
55337,-
21152,-
144514,#
269216,-
140509,-
323994,@
113068,.
131678,-
184394,#
30814,-
85951,-
148712,:
171333,-
13973,-
88127,%
328470,-
80667,-
206895,-
218172,-
339718,-
101819,=
199043,-
10506,-
145899,-
152197,-
211203,-
246629,#
193416,-
24497,-
125511,.
101288,#
20505,-
177687,-
68949,-
90453,.
98588,-
228449,@
294309,-
105052,=
338636,-
290986,-
268013,-
138233,#
52783,-
158219,-
258164,-
329764,-
312820,@
251529,-
299237,-
266359,-
60011,:
257157,-
229556,-
275602,-
232678,-
19430,-
238446,-
286894,-
233530,-
70093,-
233760,-
175609,-
45459,-
265908,#
292050,-
214677,+
114899,-
130561,#
216032,#
123988,#
36149,-
235874,*
303520,-
209684,+
307989,-
67585,-
183820,-
110289,-
247190,%
219198,-
63398,-
163286,-
245848,-
270805,=
305823,@
90196,.
160781,:
182801,-
1387,-
11608,-
47333,#
57444,-
264538,#
248049,#
87700,.
104457,-
121435,-
111654,#
309119,-
237089,-
154281,#
159068,-
251155,-
263796,-
119733,.
184628,#
130356,#
70481,-
306157,%
174532,%
318367,-
132171,#
74813,-
166870,%
64553,-
242096,#
274061,-
25427,-
92125,-
341159,-
268736,-
135667,-
275120,-
317869,@
89307,-
174117,+
262249,-
321012,-
240427,#
208553,-
229761,%
194240,-
160387,#
169430,-
330045,-
136350,#
122704,-
329870,-
156834,#
22529,#
88523,-
104780,-
31069,-
43661,-
125225,=
79023,*
234443,+
159172,-
111362,-
209232,@
107189,.
311993,#
22324,#
224442,-
78582,-
86986,-
261858,-
21303,-
67787,-
336030,-
62555,-
227255,-
231992,-
180504,*
208250,-
3794,-
98533,-
15645,-
109798,-
30445,-
136852,.
335206,-
121720,-
111994,#
171218,-
231081,-
40048,=
96943,=
56815,.
170133,-
173038,#
117862,#
33954,-
202624,#
35579,-
315202,-
342066,-
73308,-
116444,-
57112,-
100532,*
61135,-
38530,-
188270,-
291610,-
4858,-
226939,-
200282,-
46998,:
159346,-
182515,-
58136,-
13031,-
231789,-
43480,-
230231,=
28600,#
257053,-
102405,%
317735,@
81267,:
76710,-
223117,#
72937,:
196446,#
1767,-
98722,-
16149,#
302097,-
270659,#
39413,-
209015,#
289,-
333839,-
317346,=
256345,-
28821,#
286184,-
79805,-
60538,-
281189,-
257701,-
259319,#
301591,-
102748,-
107447,=
188924,-
92656,-
256938,-
151168,-
205754,+
244830,-
223874,=
187618,-
143905,#
192414,#
331380,-
171359,-
120540,#
226751,-
15926,=
33671,-
29475,-
149730,#
202754,@
120668,#
128045,-
127061,-
72743,#
12283,-
233935,%
280488,-
198428,-
52088,-
28319,=
113619,.
247932,#
159711,-
21655,-
137378,#
46941,:
143617,#
55217,-
300203,@
168824,#
174881,#
191923,#
158785,-
251641,-
84572,.
1883,-
150061,#
218006,-
195195,-
256905,-
331063,-
25181,-
77402,-
268969,-
334418,-
258829,#
269867,-
241753,#
41260,-
316509,-
91653,-
62265,-
253307,#
238884,-
81109,%
24203,-
42409,-
141167,-
273350,-
169961,-
55171,-
103403,-
164908,-
210694,%
200578,-
299352,-
301095,@
280296,-
14372,-
253927,#
195758,-
267305,-
186019,#
220600,-
281975,-
254278,-
112679,#
191335,#
315123,-
272249,-
152943,-
53598,-
270870,-
326533,-
162927,-
111885,#
136705,.
228127,:
19869,-
110405,-
53750,#
269826,-
320348,-
30531,-
294275,-
113837,.
231906,-
205014,.
260708,-
84142,=
277082,-
93949,+
143918,#
228750,:
291229,-
16400,+
252205,-
219721,-
150148,#
187263,+
15182,-
320719,-
138950,-
308975,-
95744,:
65579,.
194028,-
321575,-
18392,-
161520,#
261771,-
326984,-
225715,-
322859,-
145273,-
167877,#
299347,-
289744,*
78485,.
182170,-
239632,-
200659,-
340931,-
336227,-
123894,#
111514,#
314761,-
342862,-
199098,-
106014,#
37804,-
117951,#
163541,-
171306,-
205793,-
105137,-
249421,-
211136,.
116987,-
258923,#
179790,#
308588,-
289343,#
82836,-
252793,#
6563,-
51062,.
170765,-
220807,-
24962,-
246412,#
297009,-
264201,-
274557,-
101213,#
96454,.
54324,-
183966,-
10944,-
280699,-
905,-
36789,-
299630,-
206686,-
29656,-
326447,-
229281,:
270075,-
94903,-
154577,#
157444,-
212963,-
332472,-
19411,-
225066,-
115668,-
162424,#
116725,-
119620,.
35041,#
151559,-
95578,.
246103,-
6428,-
141601,-
261509,-
80374,-
333063,-
213111,-
325651,@
199400,+
220648,-
320095,-
250066,-
217321,#
209496,@
164075,-
289626,#
131664,.
71389,%
206243,-
285754,-
209086,%
213313,-
51298,-
134046,-
230970,-
158319,-
207904,-
170108,-
232227,-
149708,#
315614,-
206981,-
95318,-
234308,:
306255,-
89388,=
336969,-
74929,-
329512,-
11535,-
259574,#
96686,.
299613,-
731,-
206009,-
1061,-
100026,%
276736,%
231860,-
55894,-
141553,-
298656,-
227962,:
253412,#
272137,-
248084,*
36244,-
235390,-
100318,#
259706,#
146284,-
295385,#
253959,%
78441,=
18478,-
33956,-
19824,-
174424,-
198254,@
273635,-
133539,-
107950,.
251535,-
269708,-
38875,-
292515,-
14635,-
312606,@
103820,-
313806,=
27302,-
49558,-
84475,%
108871,+
327754,-
232557,-
217918,-
187593,-
239690,-
321227,-
237136,-
80587,-
55809,-
226510,-
110205,-
157937,-
75868,.
111084,-
230916,-
324612,%
247605,#
190016,%
142509,#
157160,-
10714,-
33313,-
341085,-
344415,-
10939,-
296860,-
312335,@
242505,-
169525,-
107801,.
303409,-
97154,-
63286,-
91231,-
215524,+
77253,-
112635,#
29066,#
67997,-
180317,%
227858,:
242724,-
51955,-
266250,-
277100,-
38435,-
33823,-
70580,-
16350,#
177838,-
122240,-
60646,-
242882,-
288561,-
140620,-
245220,-
267501,-
199582,-
243215,-
102393,@
94145,:
249503,-
276348,*
154725,#
327111,-
49270,-
218506,-
54103,#
240468,#
1564,-
234662,:
154999,.
107565,.
207151,-
33642,-
193431,-
7788,-
163624,-
207289,-
259625,#
63106,-
150030,#
298823,-
317908,@
178,-
121099,+
264711,#
110445,-
37476,-
275424,-
149180,=
294695,-
288648,-
215966,#
332537,-
128684,-
49936,-
1287,-
216222,#
195375,-
190701,:
180164,#
329779,-
287964,-
3500,-
18119,-
49063,-
41579,-
142867,-
73888,-
189368,-
221020,-
324404,@
35778,-
36549,-
47457,-
323026,-
334744,-
215072,#
73400,-
251192,-
46928,-
324315,@
159844,=
304529,-
335673,-
66186,-
288155,-
337911,-
293094,-
219334,-
41339,-
131251,.
113746,.
299607,-
236706,-
205573,-
12228,-
257401,-
32640,-
135490,-
160453,#
93764,:
245433,-
301173,@
176508,-
66602,:
184880,#
170643,-
321678,-
59472,+
99196,-
98005,-
190623,#
303501,-
160637,%
290626,#
211364,#
216627,=
144225,#
29984,-
271768,#
1302,-
93680,:
149811,#
193200,-
312570,@
182774,-
249276,-
286721,-
148914,-
321040,-
85311,-
280153,-
147626,-
271911,*
340188,-
27022,-
88785,-
208478,-
140872,-
170226,-
236442,-
115609,-
161236,#
224295,-
63842,-
80032,-
85317,-
260452,-
15849,-
150094,#
339966,-
48511,-
40461,:
316731,-
284639,-
120396,%
239323,-
168418,-
265456,#
177283,-
146083,-
162831,-
51182,-
83834,:
54927,-
115477,-
216162,#
40200,:
280078,-
23897,-
179460,#
184645,#
96403,.
17342,-
340617,-
320603,-
270584,#
231914,-
75477,=
313648,@
275205,-
187970,-
52361,*
246047,-
34028,*
53223,*
27467,-
153856,#
233846,+
255929,-
164670,-
8596,-
26650,-
213470,-
88244,:
339885,-
245575,-
91043,-
167522,#
47719,-
202407,-
7993,-
89601,.
294253,-
51299,-
22917,-
254100,-
132212,#
295628,@
100455,*
152280,-
251252,-
328379,-
82392,-
289104,-
329722,-
100454,#
295701,-
134157,-
90143,.
179075,:
221550,#
109219,-
330505,*
314136,-
259430,#
94759,=
243942,-
128726,-
45213,-
64206,-
123555,-
190309,#
212201,-
125639,:
165739,-
114480,#
115010,-
313584,%
236823,-
126360,#
60083,:
132519,#
108538,#
84008,#
294354,-
252932,#
52186,-
256980,-
277128,=
210862,.
111241,-
300764,-
104814,=
231086,-
46385,-
316988,-
295455,%
168442,+
29495,-
197163,#
163724,-
154181,#
147435,-
246527,#
238953,-
215406,*
51586,-
342140,-
88994,-
238671,-
139914,-
254191,-
25599,-
71700,:
254452,-
324658,#
327552,-
257856,-
150579,#
264981,-
294057,-
121065,@
129611,-
51178,-
67545,-
36123,-
87335,*
316213,-
184784,#
232408,-
247363,#
210293,@
108950,-
169334,*
34501,:
111040,-
320636,-
281737,-
19337,-
292106,-
300303,@
220879,-
73878,-
78840,=
75145,-
230249,-
140194,-
210400,@
293462,-
156160,%
5874,-
109681,-
287138,-
250518,-
111225,-
279985,-
165165,-
336775,-
223677,-
176765,-
150138,#
283660,-
42524,-
234235,:
182620,-
18697,-
192945,-
30650,-
340964,-
218222,-
273676,-
285212,-
219585,-
297413,-
295765,-
176689,-
323185,-
159160,-
82161,-
180260,#
25912,-
215273,#
281414,-
334202,-
143236,-
101760,-
168538,%
179178,#
201843,-
223008,#
107318,.
29448,-
52034,-
261945,-
43427,-
15219,-
138153,#
87188,-
28005,-
333714,-
285812,-
287376,-
186948,#
141989,%
255319,-
88249,*
213475,-
319346,@
191402,#
306717,-
288557,-
139779,-
69035,-
114898,-
326902,-
153663,-
258301,*
4071,-
198616,.
247534,#
100402,#
55465,-
260693,-
258272,#
268611,-
146364,-
259175,-
259259,=
229479,-
270937,-
90018,.
49483,-
197690,#
272999,-
340037,-
210958,.
8064,-
204550,@
23860,-
145378,-
338130,-
190572,#
17996,-
140078,-
191902,=
72353,+
343287,-
15868,-
118513,#
30062,-
288296,-
252197,-
222085,%
242791,-
207998,-
252280,*
278345,-
74735,-
156395,%
168082,=
177231,-
167085,#
67128,-
122880,-
233285,-
54540,-
165959,+
341956,-
225235,-
106877,#
170468,-
101933,=
258201,=
182259,-
214265,-
309955,-
40326,:
162302,%
25137,-
115561,-
233467,-
327649,-
85827,-
36483,-
324225,@
299846,-
322570,-
258052,-
184639,#
29369,=
160344,#
207539,-
250641,-
307576,%
110478,-
33213,-
225158,-
193728,-
31792,-
286029,-
190643,#
31318,-
311696,-
183419,-
273968,-
123709,@
63573,-
218089,-
328778,-
204028,#
214696,-
183025,-
288755,-
69591,=
73747,-
59157,#
154902,*
301021,@
113350,:
42772,-
28318,-
4829,-
25956,-
124419,%
99169,-
342273,-
93222,-
161577,#
46095,*
165467,-
5074,-
3211,-
141491,-
83209,=
275133,-
317153,-
8888,-
75244,-
11334,-
132883,*
35403,-
204915,*
329178,-
195839,%
45958,-
28706,#
140122,-
309624,-
104908,#
156474,%
32956,-
287338,-
267570,-
48620,-
299830,-
119349,.
113929,:
80991,-
325821,@
338225,-
310423,-
211476,-
191542,#
263239,-
41404,-
170379,-
327995,-
6104,-
255145,-
239072,-
146957,-
207368,-
74605,-
251619,-
331542,+
333948,-
187244,%
263182,-
76719,-
59779,+
244042,-
67938,-
143844,#
215426,+
122941,-
299401,-
216988,:
336189,-
170034,-
238173,-
213794,-
116289,-
71023,-
44044,-
333356,-
28936,#
271649,#
70462,-
56236,-
87613,.
325955,@
283872,%
107109,.
234862,:
281056,-
153418,-
23599,-
221063,:
73431,-
203554,=
193244,-
281875,-
180834,#
32056,-
134732,-
12678,-
185956,#
235170,:
113841,.
327301,-
190735,:
43379,-
263599,-
38749,-
307172,@
219511,-
259919,#
240030,-
338967,-
452,-
166181,#
240549,@
213992,-
127228,-
166800,-
141025,-
88295,#
304368,-
234777,:
211302,=
19047,-
241704,%
241465,:
159529,-
327308,-
130690,#
314408,-
245190,-
263754,-
24507,-
330746,-
123422,-
256432,-
237645,-
92429,-
113102,.
188575,-
322102,-
8695,-
88592,-
171323,-
75678,=
26492,-
329690,-
247442,#
191795,#
317471,@
144386,#
61286,-
114376,#
576,-
322895,-
231011,-
157795,-
130513,#
280800,-
298866,-
79138,*
305448,-
205159,.
251510,-
120924,#
86098,-
214526,-
207288,-
116612,-
333152,-
262617,-
230593,-
189624,-
82564,-
131562,.
34684,#
212558,-
162857,-
181325,%
162592,#
267944,-
117646,+
9448,-
151291,-
331989,@
291365,-
278613,-
118567,#
242257,%
269631,-
155873,#
199381,%
322160,-
250276,-
312181,@
108657,*
158873,-
27647,-
111921,#
41313,-
125803,-
124842,%
49379,-
119233,.
286177,-
206728,-
186614,:
150328,#
302750,-
973,-
55434,-
305978,@
331016,-
282866,#
142278,#
167906,#
286515,-
13761,-
137215,-
8413,-
235296,:
244956,-
60237,-
292630,-
320245,-
155978,#
33211,-
325716,@
117494,-
297617,-
135396,-
201243,-
154638,#
132431,#
92128,-
240783,#
38289,-
32102,-
33479,-
136052,*
81329,+
335497,-
303153,-
126187,#
14722,-
79470,-
16583,-
228803,#
224009,-
80361,-
225762,-
197939,@
172541,%
88952,-
312657,@
113604,:
12449,-
298613,-
64000,-
37102,-
95415,-
340041,-
184579,#
320612,-
37283,-
148209,#
261174,-
235003,:
188345,-
124945,:
321660,-
116129,-
337243,-
292985,-
325988,@
32313,-
216063,#
238098,-
18516,-
160585,#
90603,-
39242,-
267598,-
235586,@
150439,#
160065,#
252108,-
68764,-
64044,-
198526,.
117734,#
274449,-
248918,-
87371,:
175317,#
23787,-
100705,*
93068,-
315788,-
70395,-
40120,:
183676,-
344089,-
234005,#
195593,-
262414,-
182074,-
279170,-
186250,%
49866,-
40124,:
61379,-
226553,-
175165,#
165293,-
225629,-
150728,#
156748,#
41492,-
131994,%
129747,-
17146,-
102771,-
338944,-
287246,-
91517,-
230350,-
177946,#
138736,@
251851,-
233147,-
169016,#
212845,-
99131,-
19247,-
253239,#
64107,-
287570,-
170900,-
137286,-
302526,-
177433,-
323513,-
47334,%
307807,-
258985,@
159473,-
32573,-
221298,:
141877,-
232692,-
88168,:
148059,#
334177,-
161885,-
136088,#
240891,+
92809,-
202304,-
216720,:
14856,-
118640,#
9534,-
296488,%
288507,-
105807,%
342846,-
20314,-
166394,#
74764,-
31473,-
114663,#
155639,#
200233,-
338666,-
234178,:
272402,-
81065,=
231543,-
177940,-
220368,-
115361,-
120243,*
110174,-
63177,%
316588,-
226586,-
183373,-
75394,*
33504,-
59974,:
121293,-
194697,-
210017,@
65166,+
287531,-
249823,-
148900,-
224887,-
89931,.
284229,#
239966,-
241579,=
233198,-
288079,-
239527,-
343157,-
148750,+
137932,#
121930,-
184149,-
47627,-
72872,:
289847,-
110961,-
222839,#
148151,#
214871,%
316406,-
245657,-
1144,-
3403,-
166479,#
238406,-
41984,-
196896,:
173219,#
36832,-
181998,-
330028,-
134905,-
59302,=
155036,:
31236,-
330009,-
245589,-
320026,-
123229,-
217047,=
131839,-
225045,-
305026,-
199862,-
2067,-
316215,-
7666,-
194901,-
187487,-
60496,-
266426,-
119900,.
160957,@
205883,-
246144,-
33861,-
35312,-
63472,-
176006,-
59390,@
5682,-
195516,-
177363,-
65079,-
243314,-
87296,=
125935,%
174476,=
235141,:
280657,-
193354,-
288369,-
308488,-
139237,-
9174,-
100512,*
321413,-
158463,-
67748,-
216296,#
13810,-
263668,-
319840,=
43240,-
31441,-
100393,#
229629,=
123155,-
151443,-
322626,-
322260,-
338634,-
69539,=
319850,-
228709,:
242403,-
12861,-
26455,-
162211,%
290682,#
5356,-
203619,=
154298,#
75902,.
247673,#
316092,-
194572,-
266769,-
28927,%
229016,@
77746,:
91880,-
282116,-
22960,-
60170,=
55967,-
189673,-
241337,:
162173,=
232380,-
265650,#
207171,-
230087,-
343200,-
310053,-
185374,#
161032,@
206597,-
330657,=
342804,-
329575,-
210775,@
192027,+
276171,-
153391,-
295987,+
14312,-
321356,-
190752,:
165241,-
104480,-
66643,:
285513,-
118892,#
237298,-
62436,-
144349,#
326861,-
69397,=
124660,#
154701,%
91078,-
47956,-
85651,-
311492,-
93604,:
183264,-
228995,#
52716,+
208357,-
137155,-
250258,-
124057,#
122819,-
297643,-
54177,+
73046,-
281570,-
72099,-
276930,-
114022,-
314987,-
224857,-
237542,-
204467,@
69799,.
92456,-
334340,-
177330,-
79752,-
251317,-
137439,#
80866,-
157254,-
44119,-
112566,#
315114,-
189877,-
158555,-
28687,-
231427,-
236639,-
292465,-
153690,-
152324,-
277839,@
108455,#
135925,#
77419,-
301486,-
14915,-
71039,-
225880,-
145984,-
272314,-
123211,-
232749,-
152873,-
301988,-
157063,%
317787,@
76244,-
308674,-
193106,-
140414,-
124264,#
188953,-
240697,#
253865,#
308381,-
155246,-
268661,-
230474,-
293255,-
48757,-
73945,-
120593,#
313571,%
86231,-
334450,-
227826,:
88109,-
287183,-
82349,-
278409,-
37107,-
222884,#
3204,-
106631,#
73140,+
333296,-
259356,#
48303,-
317576,@
71987,@
230552,-
135291,-
92038,-
262714,-
5238,-
243641,-
96871,=
149661,#
202188,-
115989,-
118821,#
142201,#
45428,-
57955,-
26125,-
77310,-
167788,#
287444,-
109155,-
33764,-
261241,-
306429,-
46125,:
325000,-
101432,.
245759,-
271601,#
151585,-
246512,#
140258,-
118806,#
76971,-
75105,-
35603,-
61648,-
191045,#
308424,-
35963,-
300760,-
74442,-
149562,#
290925,-
339615,-
131998,#
191184,#
302849,-
116628,-
319277,@
176537,-
305595,+
31909,-
10885,-
270136,-
121189,-
60667,-
229420,-
210649,#
300059,-
43144,-
64940,#
183514,-
153970,#
